number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	170	E.J. Boyce	Boise, ID	G	74	ej-boyce-1	4.4 Pts, 0.6 Reb, 0.6 Ast		SO
	160	Terrell Brown	Hayward, CA	G	74	terrell-brown-4	5.2 Pts, 1.4 Reb, 0.7 Ast		FR
22	200	Nai Carlisle	West Lafayette, IN	G	74	nai-carlisle-1			FR
41	245	Ashtin Chastain	Norco, CA	C	83	ashtin-chastain-1	1.4 Pts, 0.6 Reb, 0.1 Ast	Norco HS	FR
15	190	Brandon Clarke	Phoenix, AZ	F	79	brandon-clarke-1	15.7 Pts, 7.5 Reb, 1.4 Ast	Desert Vista HS	SO
5	215	Kieth Fisher III	Los Angeles, CA	F	80	kieth-fisheriii-1			FR
25	225	Jaycee Hillsman	Champaign, IL	G	78	jaycee-hillsman-1	6.1 Pts, 3.1 Reb, 0.8 Ast	Simeon HS	SO
21	170	Jalen James	Chicago, IL	G	75	jalen-james-1	9.6 Pts, 3.6 Reb, 2.8 Ast	La Lumiere (IN)	JR
4	215	Brandon Mitchell	Memphis, TN	F	78	brandon-mitchell-2	3.3 Pts, 4.5 Reb, 0.2 Ast	Ridgeway HS	JR
10	180	Isaiah Nichols	Oxnard, CA	G	77	isaiah-nichols-1	4.4 Pts, 2.6 Reb, 2.6 Ast		FR
33	205	Cody Schwartz	De Pere, WI	F	80	cody-schwartz-1	3.3 Pts, 1.3 Reb, 0.6 Ast	West De Pere HS	SO
24	220	Ryan Singer	Littleton, CO	F	81	ryan-singer-1	0.4 Pts, 1.3 Reb, 0.3 Ast	Massanutten Military Academy	SO
20	190	Isaac Thornton	San Antonio, TX	G	75	isaac-thornton-1	4.4 Pts, 1.7 Reb, 2.4 Ast	Sam Houston HS	SR
32	190	Ryan Welage	Greensburg, IN	F	81	ryan-welage-1	12.1 Pts, 5.0 Reb, 0.8 Ast	Greensburg HS	SO
2	215	Gary Williams Jr.	Vallejo, CA	G	77	gary-williamsjr-1	8.8 Pts, 3.3 Reb, 1.1 Ast	Castlemont	SR
